Ventana 00 [2025-12-23T00:00 -> 2025-12-23T04:00] - 1075 pedidos
    id=882272 | destino=SVMI | fecha=2025-12-23 | hora=00:04
    id=906334 | destino=OOMS | fecha=2025-12-27 | hora=19:38
    id=906370 | destino=OOMS | fecha=2025-12-27 | hora=19:36
    id=906341 | destino=SLLP | fecha=2025-12-27 | hora=19:38
    id=906336 | destino=LBSF | fecha=2025-12-27 | hora=19:39
    id=906373 | destino=LBSF | fecha=2025-12-27 | hora=19:35
    id=906358 | destino=OYSN | fecha=2025-12-27 | hora=19:39
    id=906361 | destino=EKCH | fecha=2025-12-27 | hora=19:40
    id=906330 | destino=UMMS | fecha=2025-12-27 | hora=19:41
    id=906353 | destino=SBBR | fecha=2025-12-27 | hora=19:41
    id=906317 | destino=VIDP | fecha=2025-12-27 | hora=19:42
    id=906342 | destino=SVMI | fecha=2025-12-27 | hora=19:42
    id=906380 | destino=SVMI | fecha=2025-12-27 | hora=19:41
    id=906350 | destino=SEQM | fecha=2025-12-27 | hora=19:42
    id=906382 | destino=SEQM | fecha=2025-12-27 | hora=19:39
    id=906357 | destino=SKBO | fecha=2025-12-27 | hora=19:42
    id=906360 | destino=SGAS | fecha=2025-12-27 | hora=19:42
    id=906365 | destino=OPKC | fecha=2025-12-27 | hora=19:42
    id=906376 | destino=EKCH | fecha=2025-12-27 | hora=19:42
    id=906304 | destino=OERK | fecha=2025-12-27 | hora=19:43
    id=906388 | destino=OERK | fecha=2025-12-27 | hora=19:03
    id=906374 | destino=LBSF | fecha=2025-12-27 | hora=19:43
    id=906352 | destino=SUAA | fecha=2025-12-27 | hora=19:44
    id=906354 | destino=OJAI | fecha=2025-12-27 | hora=19:44
    id=906385 | destino=SGAS | fecha=2025-12-27 | hora=19:44
    id=906356 | destino=OMDB | fecha=2025-12-27 | hora=19:45
    id=906371 | destino=OOMS | fecha=2025-12-27 | hora=19:45
    id=906378 | destino=SBBR | fecha=2025-12-27 | hora=19:45
    id=906390 | destino=LBSF | fecha=2025-12-27 | hora=19:45
    id=906387 | destino=EKCH | fecha=2025-12-27 | hora=19:46
    id=906398 | destino=EKCH | fecha=2025-12-27 | hora=19:44
    id=906329 | destino=LKPR | fecha=2025-12-27 | hora=19:47
    id=906384 | destino=SKBO | fecha=2025-12-27 | hora=19:47
    id=906393 | destino=SGAS | fecha=2025-12-27 | hora=19:47
    id=906362 | destino=LATI | fecha=2025-12-27 | hora=19:48
    id=906363 | destino=SCEL | fecha=2025-12-27 | hora=19:48
    id=906367 | destino=EDDI | fecha=2025-12-27 | hora=19:48
    id=906372 | destino=SLLP | fecha=2025-12-27 | hora=19:48
    id=906386 | destino=OPKC | fecha=2025-12-27 | hora=19:48
    id=906391 | destino=SUAA | fecha=2025-12-27 | hora=19:49
    id=906396 | destino=SBBR | fecha=2025-12-27 | hora=19:49
    id=906409 | destino=SBBR | fecha=2025-12-27 | hora=19:46
    id=906368 | destino=EHAM | fecha=2025-12-27 | hora=19:50
    id=906375 | destino=OYSN | fecha=2025-12-27 | hora=19:50
    id=906381 | destino=SVMI | fecha=2025-12-27 | hora=19:50
    id=906405 | destino=EDDI | fecha=2025-12-27 | hora=19:50
    id=906406 | destino=SLLP | fecha=2025-12-27 | hora=19:50
    id=906392 | destino=OJAI | fecha=2025-12-27 | hora=19:51
    id=906416 | destino=OJAI | fecha=2025-12-27 | hora=19:49
    id=906395 | destino=OOMS | fecha=2025-12-27 | hora=19:51
    id=906418 | destino=OOMS | fecha=2025-12-27 | hora=19:00
    id=906410 | destino=SBBR | fecha=2025-12-27 | hora=19:51
    id=906420 | destino=SBBR | fecha=2025-12-27 | hora=19:00
    id=906421 | destino=SBBR | fecha=2025-12-27 | hora=19:04
    id=906366 | destino=SABE | fecha=2025-12-27 | hora=19:52
    id=906423 | destino=SABE | fecha=2025-12-27 | hora=19:02
    id=906377 | destino=UMMS | fecha=2025-12-27 | hora=19:52
    id=906399 | destino=EKCH | fecha=2025-12-27 | hora=19:52
    id=906401 | destino=SKBO | fecha=2025-12-27 | hora=19:52
    id=906403 | destino=LATI | fecha=2025-12-27 | hora=19:52
    id=906407 | destino=OPKC | fecha=2025-12-27 | hora=19:52
    id=906413 | destino=SVMI | fecha=2025-12-27 | hora=19:52
    id=906430 | destino=SVMI | fecha=2025-12-27 | hora=19:01
    id=906369 | destino=OAKB | fecha=2025-12-27 | hora=19:53
    id=906394 | destino=OMDB | fecha=2025-12-27 | hora=19:53
    id=906433 | destino=OMDB | fecha=2025-12-27 | hora=19:00
    id=906429 | destino=OPKC | fecha=2025-12-27 | hora=19:53
    id=906408 | destino=SUAA | fecha=2025-12-27 | hora=19:54
    id=906436 | destino=SUAA | fecha=2025-12-27 | hora=19:06
    id=906412 | destino=OYSN | fecha=2025-12-27 | hora=19:54
    id=906426 | destino=EKCH | fecha=2025-12-27 | hora=19:54
    id=906439 | destino=EKCH | fecha=2025-12-27 | hora=19:00
    id=906427 | destino=SKBO | fecha=2025-12-27 | hora=19:54
    id=906441 | destino=SKBO | fecha=2025-12-27 | hora=19:00
    id=906428 | destino=LATI | fecha=2025-12-27 | hora=19:54
    id=906379 | destino=VIDP | fecha=2025-12-27 | hora=19:56
    id=906402 | destino=SGAS | fecha=2025-12-27 | hora=19:56
    id=906445 | destino=SGAS | fecha=2025-12-27 | hora=19:54
    id=906446 | destino=SGAS | fecha=2025-12-27 | hora=19:04
    id=906435 | destino=OPKC | fecha=2025-12-27 | hora=19:57
    id=906448 | destino=OPKC | fecha=2025-12-27 | hora=19:05
    id=906417 | destino=OJAI | fecha=2025-12-27 | hora=19:58
    id=906397 | destino=LBSF | fecha=2025-12-27 | hora=19:59
    id=906451 | destino=LBSF | fecha=2025-12-27 | hora=19:55
    id=906414 | destino=EDDI | fecha=2025-12-27 | hora=19:59
    id=906438 | destino=OYSN | fecha=2025-12-27 | hora=19:59
    id=906453 | destino=EDDI | fecha=2025-12-27 | hora=20:00

Ventana 29 [2025-12-27T20:00 -> 2025-12-28T00:00] - 216 pedidos
    id=906431 | destino=SVMI | fecha=2025-12-27 | hora=20:01
    id=906450 | destino=OJAI | fecha=2025-12-27 | hora=20:01
    id=906422 | destino=SBBR | fecha=2025-12-27 | hora=20:02
    id=906452 | destino=LBSF | fecha=2025-12-27 | hora=20:02
    id=906454 | destino=OYSN | fecha=2025-12-27 | hora=20:02
    id=906449 | destino=OPKC | fecha=2025-12-27 | hora=20:03
    id=906432 | destino=OAKB | fecha=2025-12-27 | hora=20:04
    id=906442 | destino=SKBO | fecha=2025-12-27 | hora=20:04
    id=906458 | destino=SBBR | fecha=2025-12-27 | hora=20:04
    id=906461 | destino=OPKC | fecha=2025-12-27 | hora=20:04
    id=906419 | destino=OOMS | fecha=2025-12-27 | hora=20:07
    id=906466 | destino=OOMS | fecha=2025-12-27 | hora=20:06
    id=906447 | destino=SGAS | fecha=2025-12-27 | hora=20:07
    id=906400 | destino=LKPR | fecha=2025-12-27 | hora=20:08
    id=906440 | destino=EKCH | fecha=2025-12-27 | hora=20:08
    id=906443 | destino=LATI | fecha=2025-12-27 | hora=20:08
    id=906464 | destino=SBBR | fecha=2025-12-27 | hora=20:08
    id=906411 | destino=EHAM | fecha=2025-12-27 | hora=20:09
    id=906425 | destino=UMMS | fecha=2025-12-27 | hora=20:09
    id=906455 | destino=EDDI | fecha=2025-12-27 | hora=20:09
    id=906456 | destino=SVMI | fecha=2025-12-27 | hora=20:09
    id=906457 | destino=OJAI | fecha=2025-12-27 | hora=20:09
    id=906468 | destino=SGAS | fecha=2025-12-27 | hora=20:09
    id=906437 | destino=SUAA | fecha=2025-12-27 | hora=20:10
    id=906460 | destino=OYSN | fecha=2025-12-27 | hora=20:10
    id=906471 | destino=LATI | fecha=2025-12-27 | hora=20:10
    id=906424 | destino=SABE | fecha=2025-12-27 | hora=20:12
    id=906434 | destino=OMDB | fecha=2025-12-27 | hora=20:12
    id=906459 | destino=LBSF | fecha=2025-12-27 | hora=20:12
    id=906479 | destino=SUAA | fecha=2025-12-27 | hora=20:12
    id=906404 | destino=SCEL | fecha=2025-12-27 | hora=20:13
    id=906444 | destino=VIDP | fecha=2025-12-27 | hora=20:13
    id=906463 | destino=SKBO | fecha=2025-12-27 | hora=20:13
    id=906467 | destino=OOMS | fecha=2025-12-27 | hora=20:13
    id=906473 | destino=EHAM | fecha=2025-12-27 | hora=20:13
    id=906475 | destino=EDDI | fecha=2025-12-27 | hora=20:13
    id=906476 | destino=SVMI | fecha=2025-12-27 | hora=20:14
    id=906480 | destino=OYSN | fecha=2025-12-27 | hora=20:14
    id=906481 | destino=LATI | fecha=2025-12-27 | hora=20:14
    id=906488 | destino=SKBO | fecha=2025-12-27 | hora=20:14
    id=906465 | destino=OPKC | fecha=2025-12-27 | hora=20:16
    id=906496 | destino=OPKC | fecha=2025-12-27 | hora=20:16
    id=906478 | destino=SGAS | fecha=2025-12-27 | hora=20:17
    id=906498 | destino=SGAS | fecha=2025-12-27 | hora=20:16
    id=906483 | destino=OMDB | fecha=2025-12-27 | hora=20:17
    id=906484 | destino=LBSF | fecha=2025-12-27 | hora=20:17
    id=906497 | destino=OPKC | fecha=2025-12-27 | hora=20:17
    id=906499 | destino=SGAS | fecha=2025-12-27 | hora=20:17
    id=906472 | destino=SBBR | fecha=2025-12-27 | hora=20:18
    id=906491 | destino=EDDI | fecha=2025-12-27 | hora=20:18
    id=906493 | destino=OYSN | fecha=2025-12-27 | hora=20:18
    id=906501 | destino=LBSF | fecha=2025-12-27 | hora=20:18
    id=906477 | destino=OJAI | fecha=2025-12-27 | hora=20:19
    id=906492 | destino=SVMI | fecha=2025-12-27 | hora=20:19
    id=906462 | destino=OAKB | fecha=2025-12-27 | hora=20:20
    id=906469 | destino=LKPR | fecha=2025-12-27 | hora=20:20
    id=906494 | destino=LATI | fecha=2025-12-27 | hora=20:20
    id=906503 | destino=SGAS | fecha=2025-12-27 | hora=20:20
    id=906485 | destino=SUAA | fecha=2025-12-27 | hora=20:21
    id=906495 | destino=SKBO | fecha=2025-12-27 | hora=20:22
    id=906509 | destino=SVMI | fecha=2025-12-27 | hora=20:22
    id=906489 | destino=OOMS | fecha=2025-12-27 | hora=20:23
    id=906506 | destino=OYSN | fecha=2025-12-27 | hora=20:26
    id=906474 | destino=UMMS | fecha=2025-12-27 | hora=20:27
    id=906482 | destino=SABE | fecha=2025-12-27 | hora=20:27
    id=906490 | destino=EHAM | fecha=2025-12-27 | hora=20:27
    id=906502 | destino=OPKC | fecha=2025-12-27 | hora=20:27
    id=906508 | destino=OJAI | fecha=2025-12-27 | hora=20:27
    id=906514 | destino=SUAA | fecha=2025-12-27 | hora=20:27
    id=906522 | destino=OPKC | fecha=2025-12-27 | hora=20:27
    id=906487 | destino=VIDP | fecha=2025-12-27 | hora=20:28
    id=906500 | destino=OMDB | fecha=2025-12-27 | hora=20:28
    id=906507 | destino=LBSF | fecha=2025-12-27 | hora=20:28
    id=906515 | destino=SKBO | fecha=2025-12-27 | hora=20:28
    id=906516 | destino=SVMI | fecha=2025-12-27 | hora=20:28
    id=906517 | destino=OOMS | fecha=2025-12-27 | hora=20:28
    id=906525 | destino=OPKC | fecha=2025-12-27 | hora=20:29
    id=906510 | destino=OAKB | fecha=2025-12-27 | hora=20:30
    id=906513 | destino=SGAS | fecha=2025-12-27 | hora=20:30
    id=906512 | destino=LATI | fecha=2025-12-27 | hora=20:31
    id=906528 | destino=LBSF | fecha=2025-12-27 | hora=20:31
    id=906505 | destino=EDDI | fecha=2025-12-27 | hora=20:32
    id=906529 | destino=SKBO | fecha=2025-12-27 | hora=20:32
    id=906523 | destino=OJAI | fecha=2025-12-27 | hora=20:33
    id=906539 | destino=OJAI | fecha=2025-12-27 | hora=20:31
    id=906520 | destino=SABE | fecha=2025-12-27 | hora=20:34
    id=906535 | destino=LATI | fecha=2025-12-27 | hora=20:34
    id=906527 | destino=OMDB | fecha=2025-12-27 | hora=20:35
    id=906534 | destino=SGAS | fecha=2025-12-27 | hora=20:35
    id=906544 | destino=SGAS | fecha=2025-12-27 | hora=20:32
    id=906537 | destino=EDDI | fecha=2025-12-27 | hora=20:35
    id=906519 | destino=UMMS | fecha=2025-12-27 | hora=20:36
    id=906530 | destino=SVMI | fecha=2025-12-27 | hora=20:36
    id=906536 | destino=LBSF | fecha=2025-12-27 | hora=20:36
    id=906531 | destino=OOMS | fecha=2025-12-27 | hora=20:37
    id=906538 | destino=SKBO | fecha=2025-12-27 | hora=20:37
    id=906545 | destino=SGAS | fecha=2025-12-27 | hora=20:37
    id=906546 | destino=EDDI | fecha=2025-12-27 | hora=20:37
    id=906550 | destino=OOMS | fecha=2025-12-27 | hora=20:37
    id=906518 | destino=OYSN | fecha=2025-12-27 | hora=20:38
    id=906521 | destino=EHAM | fecha=2025-12-27 | hora=20:39
    id=906532 | destino=OPKC | fecha=2025-12-27 | hora=20:39
    id=906557 | destino=OPKC | fecha=2025-12-27 | hora=20:38
    id=906524 | destino=SUAA | fecha=2025-12-27 | hora=20:41
    id=906559 | destino=SUAA | fecha=2025-12-27 | hora=20:39
    id=906549 | destino=LBSF | fecha=2025-12-27 | hora=20:42
    id=906555 | destino=OYSN | fecha=2025-12-27 | hora=20:42
    id=906562 | destino=OYSN | fecha=2025-12-27 | hora=20:42
    id=906533 | destino=OAKB | fecha=2025-12-27 | hora=20:43
    id=906540 | destino=OJAI | fecha=2025-12-27 | hora=20:43
    id=906548 | destino=SVMI | fecha=2025-12-27 | hora=20:43
    id=906566 | destino=SVMI | fecha=2025-12-27 | hora=20:40
    id=906554 | destino=OOMS | fecha=2025-12-27 | hora=20:43
    id=906558 | destino=OPKC | fecha=2025-12-27 | hora=20:43
    id=906552 | destino=SGAS | fecha=2025-12-27 | hora=20:44
    id=906553 | destino=EDDI | fecha=2025-12-27 | hora=20:45
    id=906565 | destino=OJAI | fecha=2025-12-27 | hora=20:45
    id=906570 | destino=SGAS | fecha=2025-12-27 | hora=20:45
    id=906567 | destino=SVMI | fecha=2025-12-27 | hora=20:46
    id=906560 | destino=SUAA | fecha=2025-12-27 | hora=20:47
    id=906541 | destino=SABE | fecha=2025-12-27 | hora=20:48
    id=906561 | destino=LBSF | fecha=2025-12-27 | hora=20:48
    id=906563 | destino=OYSN | fecha=2025-12-27 | hora=20:48
    id=906577 | destino=LBSF | fecha=2025-12-27 | hora=20:48
    id=906568 | destino=OOMS | fecha=2025-12-27 | hora=20:49
    id=906573 | destino=SGAS | fecha=2025-12-27 | hora=20:51
    id=906574 | destino=SVMI | fecha=2025-12-27 | hora=20:51
    id=906582 | destino=SVMI | fecha=2025-12-27 | hora=20:02
    id=906569 | destino=OPKC | fecha=2025-12-27 | hora=20:52
    id=906571 | destino=EDDI | fecha=2025-12-27 | hora=20:52
    id=906547 | destino=UMMS | fecha=2025-12-27 | hora=20:54
    id=906575 | destino=SUAA | fecha=2025-12-27 | hora=20:54
    id=906564 | destino=OAKB | fecha=2025-12-27 | hora=20:55
    id=906579 | destino=LBSF | fecha=2025-12-27 | hora=20:55
    id=906581 | destino=SGAS | fecha=2025-12-27 | hora=20:56
    id=906585 | destino=EDDI | fecha=2025-12-27 | hora=20:56
    id=906572 | destino=OJAI | fecha=2025-12-27 | hora=20:57
    id=906592 | destino=OJAI | fecha=2025-12-27 | hora=20:56
    id=906578 | destino=OYSN | fecha=2025-12-27 | hora=20:59
    id=906589 | destino=LBSF | fecha=2025-12-27 | hora=20:59
    id=906587 | destino=SUAA | fecha=2025-12-27 | hora=21:00
    id=906593 | destino=OJAI | fecha=2025-12-27 | hora=21:00
    id=906591 | destino=EDDI | fecha=2025-12-27 | hora=21:01
    id=906588 | destino=OAKB | fecha=2025-12-27 | hora=21:02
    id=906595 | destino=LBSF | fecha=2025-12-27 | hora=21:02
    id=906600 | destino=LBSF | fecha=2025-12-27 | hora=21:05
    id=906583 | destino=SVMI | fecha=2025-12-27 | hora=21:08
    id=906586 | destino=UMMS | fecha=2025-12-27 | hora=21:09
    id=906596 | destino=SUAA | fecha=2025-12-27 | hora=21:09
    id=906601 | destino=LBSF | fecha=2025-12-27 | hora=21:10
    id=906602 | destino=SVMI | fecha=2025-12-27 | hora=21:11
    id=906597 | destino=OJAI | fecha=2025-12-27 | hora=21:14
    id=906599 | destino=OAKB | fecha=2025-12-27 | hora=21:15
    id=906607 | destino=OJAI | fecha=2025-12-27 | hora=21:17
    id=906606 | destino=SVMI | fecha=2025-12-27 | hora=21:18
    id=906610 | destino=SVMI | fecha=2025-12-27 | hora=21:16
    id=906604 | destino=SUAA | fecha=2025-12-27 | hora=21:19
    id=906605 | destino=LBSF | fecha=2025-12-27 | hora=21:20
    id=906609 | destino=OJAI | fecha=2025-12-27 | hora=21:21
    id=906612 | destino=SUAA | fecha=2025-12-27 | hora=21:22
    id=906608 | destino=OAKB | fecha=2025-12-27 | hora=21:25
    id=906613 | destino=LBSF | fecha=2025-12-27 | hora=21:25
    id=906617 | destino=LBSF | fecha=2025-12-27 | hora=21:26
    id=906611 | destino=SVMI | fecha=2025-12-27 | hora=21:28
    id=906614 | destino=OJAI | fecha=2025-12-27 | hora=21:29
    id=906619 | destino=SVMI | fecha=2025-12-27 | hora=21:32
    id=906618 | destino=LBSF | fecha=2025-12-27 | hora=21:33
    id=906615 | destino=SUAA | fecha=2025-12-27 | hora=21:35
    id=906621 | destino=SVMI | fecha=2025-12-27 | hora=21:35
    id=906622 | destino=LBSF | fecha=2025-12-27 | hora=21:36
    id=906620 | destino=OJAI | fecha=2025-12-27 | hora=21:37
    id=906624 | destino=SVMI | fecha=2025-12-27 | hora=21:37
    id=906626 | destino=OJAI | fecha=2025-12-27 | hora=21:38
    id=906627 | destino=SVMI | fecha=2025-12-27 | hora=21:42
    id=906616 | destino=OAKB | fecha=2025-12-27 | hora=21:43
    id=906628 | destino=OJAI | fecha=2025-12-27 | hora=21:43
    id=906625 | destino=LBSF | fecha=2025-12-27 | hora=21:44
    id=906632 | destino=LBSF | fecha=2025-12-27 | hora=21:45
    id=906629 | destino=SVMI | fecha=2025-12-27 | hora=21:47
    id=906631 | destino=OJAI | fecha=2025-12-27 | hora=21:49
    id=906634 | destino=SVMI | fecha=2025-12-27 | hora=21:50
    id=906630 | destino=OAKB | fecha=2025-12-27 | hora=21:55
    id=906635 | destino=OJAI | fecha=2025-12-27 | hora=21:55
    id=906633 | destino=LBSF | fecha=2025-12-27 | hora=21:56
    id=906639 | destino=LBSF | fecha=2025-12-27 | hora=21:04
    id=906636 | destino=SVMI | fecha=2025-12-27 | hora=21:56
    id=906638 | destino=OJAI | fecha=2025-12-27 | hora=22:00
    id=906641 | destino=SVMI | fecha=2025-12-27 | hora=22:06
    id=906643 | destino=SVMI | fecha=2025-12-27 | hora=22:06
    id=906637 | destino=OAKB | fecha=2025-12-27 | hora=22:08
    id=906640 | destino=LBSF | fecha=2025-12-27 | hora=22:09
    id=906644 | destino=SVMI | fecha=2025-12-27 | hora=22:12
    id=906646 | destino=LBSF | fecha=2025-12-27 | hora=22:12
    id=906648 | destino=LBSF | fecha=2025-12-27 | hora=22:11
    id=906642 | destino=OJAI | fecha=2025-12-27 | hora=22:14
    id=906650 | destino=OJAI | fecha=2025-12-27 | hora=22:13
    id=906649 | destino=LBSF | fecha=2025-12-27 | hora=22:16
    id=906651 | destino=OJAI | fecha=2025-12-27 | hora=22:18
    id=906647 | destino=SVMI | fecha=2025-12-27 | hora=22:20
    id=906652 | destino=LBSF | fecha=2025-12-27 | hora=22:23
    id=906654 | destino=SVMI | fecha=2025-12-27 | hora=22:27
    id=906656 | destino=SVMI | fecha=2025-12-27 | hora=22:30
    id=906655 | destino=LBSF | fecha=2025-12-27 | hora=22:31
    id=906653 | destino=OJAI | fecha=2025-12-27 | hora=22:32
    id=906657 | destino=SVMI | fecha=2025-12-27 | hora=22:33
    id=906659 | destino=OJAI | fecha=2025-12-27 | hora=22:33
    id=906658 | destino=LBSF | fecha=2025-12-27 | hora=22:38
    id=906661 | destino=OJAI | fecha=2025-12-27 | hora=22:38
    id=906662 | destino=LBSF | fecha=2025-12-27 | hora=22:40
    id=906660 | destino=SVMI | fecha=2025-12-27 | hora=22:43
    id=906665 | destino=SVMI | fecha=2025-12-27 | hora=22:45
    id=906664 | destino=LBSF | fecha=2025-12-27 | hora=22:49
    id=906663 | destino=OJAI | fecha=2025-12-27 | hora=22:50
    id=906668 | destino=OJAI | fecha=2025-12-27 | hora=22:55
    id=906669 | destino=OJAI | fecha=2025-12-27 | hora=22:59
    id=906670 | destino=OJAI | fecha=2025-12-27 | hora=23:05

Ventana 30 [2025-12-28T00:00 -> 2025-12-28T04:00] - 924 pedidos
    id=906470 | destino=EKCH | fecha=2025-12-28 | hora=00:03
    id=906511 | destino=LKPR | fecha=2025-12-28 | hora=00:07
    id=906671 | destino=OJAI | fecha=2025-12-28 | hora=00:07
    id=906590 | destino=SGAS | fecha=2025-12-28 | hora=00:08
    id=906623 | destino=SUAA | fecha=2025-12-28 | hora=00:08
    id=906543 | destino=OMDB | fecha=2025-12-28 | hora=00:09
    id=906677 | destino=OMDB | fecha=2025-12-28 | hora=00:08
    id=906667 | destino=LBSF | fecha=2025-12-28 | hora=00:09
    id=906542 | destino=LATI | fecha=2025-12-28 | hora=00:10
    id=906389 | destino=OERK | fecha=2025-12-28 | hora=00:11
    id=906415 | destino=SLLP | fecha=2025-12-28 | hora=00:11
    id=906603 | destino=UMMS | fecha=2025-12-28 | hora=00:11
    id=906012 | destino=LDZA | fecha=2025-12-28 | hora=00:12
    id=906526 | destino=VIDP | fecha=2025-12-28 | hora=00:12
    id=906551 | destino=SKBO | fecha=2025-12-28 | hora=00:12
    id=906645 | destino=OAKB | fecha=2025-12-28 | hora=00:12
    id=906687 | destino=OAKB | fecha=2025-12-28 | hora=00:11
    id=906340 | destino=LOWW | fecha=2025-12-28 | hora=00:13
    id=906486 | destino=SCEL | fecha=2025-12-28 | hora=00:13
    id=906679 | destino=LBSF | fecha=2025-12-28 | hora=00:13
    id=906688 | destino=OAKB | fecha=2025-12-28 | hora=00:13
    id=906268 | destino=OSDI | fecha=2025-12-28 | hora=00:14
    id=906672 | destino=EKCH | fecha=2025-12-28 | hora=00:14
    id=906678 | destino=OMDB | fecha=2025-12-28 | hora=00:14
    id=906685 | destino=VIDP | fecha=2025-12-28 | hora=00:14
    id=906594 | destino=OYSN | fecha=2025-12-28 | hora=00:15
    id=906598 | destino=EDDI | fecha=2025-12-28 | hora=00:15
    id=906680 | destino=LATI | fecha=2025-12-28 | hora=00:15
    id=906681 | destino=OERK | fecha=2025-12-28 | hora=00:16
    id=906689 | destino=LOWW | fecha=2025-12-28 | hora=00:16
    id=906556 | destino=EHAM | fecha=2025-12-28 | hora=00:17
    id=906691 | destino=LBSF | fecha=2025-12-28 | hora=00:17
    id=906703 | destino=LBSF | fecha=2025-12-28 | hora=00:14
    id=906694 | destino=EKCH | fecha=2025-12-28 | hora=00:17
    id=906705 | destino=EKCH | fecha=2025-12-28 | hora=00:16
    id=906706 | destino=EKCH | fecha=2025-12-28 | hora=00:17
    id=906576 | destino=SABE | fecha=2025-12-28 | hora=00:18
    id=906692 | destino=OAKB | fecha=2025-12-28 | hora=00:18
    id=906700 | destino=OERK | fecha=2025-12-28 | hora=00:18
    id=906707 | destino=EKCH | fecha=2025-12-28 | hora=00:18
    id=906383 | destino=SEQM | fecha=2025-12-28 | hora=00:19
    id=906666 | destino=SVMI | fecha=2025-12-28 | hora=00:19
    id=906673 | destino=LKPR | fecha=2025-12-28 | hora=00:19
    id=906674 | destino=OJAI | fecha=2025-12-28 | hora=00:19
    id=906686 | destino=SKBO | fecha=2025-12-28 | hora=00:19
    id=906675 | destino=SGAS | fecha=2025-12-28 | hora=00:20
    id=906682 | destino=SLLP | fecha=2025-12-28 | hora=00:20
    id=906684 | destino=LDZA | fecha=2025-12-28 | hora=00:20
    id=906697 | destino=OYSN | fecha=2025-12-28 | hora=00:20
    id=906704 | destino=LBSF | fecha=2025-12-28 | hora=00:20
    id=906721 | destino=LBSF | fecha=2025-12-28 | hora=00:19
    id=906696 | destino=VIDP | fecha=2025-12-28 | hora=00:21
    id=906699 | destino=LATI | fecha=2025-12-28 | hora=00:21
    id=906702 | destino=EHAM | fecha=2025-12-28 | hora=00:21
    id=906716 | destino=SKBO | fecha=2025-12-28 | hora=00:21
    id=906676 | destino=SUAA | fecha=2025-12-28 | hora=00:22
    id=906723 | destino=VIDP | fecha=2025-12-28 | hora=00:22
    id=906693 | destino=OSDI | fecha=2025-12-28 | hora=00:23
    id=906695 | destino=OMDB | fecha=2025-12-28 | hora=00:23
    id=906710 | destino=OERK | fecha=2025-12-28 | hora=00:23
    id=906730 | destino=OMDB | fecha=2025-12-28 | hora=00:23
    id=906709 | destino=OAKB | fecha=2025-12-28 | hora=00:24
    id=906715 | destino=OJAI | fecha=2025-12-28 | hora=00:24
    id=906734 | destino=OJAI | fecha=2025-12-28 | hora=00:20
    id=906708 | destino=SABE | fecha=2025-12-28 | hora=00:25
    id=906718 | destino=SLLP | fecha=2025-12-28 | hora=00:25
    id=906722 | destino=LBSF | fecha=2025-12-28 | hora=00:25
    id=906690 | destino=SCEL | fecha=2025-12-28 | hora=00:26
    id=906711 | destino=EKCH | fecha=2025-12-28 | hora=00:26
    id=906683 | destino=UMMS | fecha=2025-12-28 | hora=00:27
    id=906698 | destino=EDDI | fecha=2025-12-28 | hora=00:27
    id=906701 | destino=LOWW | fecha=2025-12-28 | hora=00:27
    id=906713 | destino=SVMI | fecha=2025-12-28 | hora=00:27
    id=906719 | destino=LDZA | fecha=2025-12-28 | hora=00:27
    id=906729 | destino=OSDI | fecha=2025-12-28 | hora=00:27
    id=906733 | destino=OAKB | fecha=2025-12-28 | hora=00:27
    id=906747 | destino=OAKB | fecha=2025-12-28 | hora=00:23
    id=906717 | destino=SGAS | fecha=2025-12-28 | hora=00:28
    id=906731 | destino=OERK | fecha=2025-12-28 | hora=00:28
    id=906738 | destino=LBSF | fecha=2025-12-28 | hora=00:28
    id=906714 | destino=LKPR | fecha=2025-12-28 | hora=00:29
    id=906720 | destino=OYSN | fecha=2025-12-28 | hora=00:29
    id=906743 | destino=LOWW | fecha=2025-12-28 | hora=00:29
    id=906725 | destino=EHAM | fecha=2025-12-28 | hora=00:30
    id=906727 | destino=SUAA | fecha=2025-12-28 | hora=00:30
    id=906748 | destino=OAKB | fecha=2025-12-28 | hora=00:30
    id=906751 | destino=LBSF | fecha=2025-12-28 | hora=00:30
    id=906752 | destino=LKPR | fecha=2025-12-28 | hora=00:30
    id=906757 | destino=OAKB | fecha=2025-12-28 | hora=00:30
    id=906741 | destino=UMMS | fecha=2025-12-28 | hora=00:31
    id=906750 | destino=OERK | fecha=2025-12-28 | hora=00:31
    id=906580 | destino=OOMS | fecha=2025-12-28 | hora=00:32
    id=906726 | destino=SKBO | fecha=2025-12-28 | hora=00:32
    id=906728 | destino=VIDP | fecha=2025-12-28 | hora=00:32
    id=906732 | destino=OMDB | fecha=2025-12-28 | hora=00:32
    id=906766 | destino=OMDB | fecha=2025-12-28 | hora=00:28
    id=906760 | destino=OAKB | fecha=2025-12-28 | hora=00:32
    id=906767 | destino=OMDB | fecha=2025-12-28 | hora=00:32
    id=906584 | destino=OPKC | fecha=2025-12-28 | hora=00:33
    id=906712 | destino=SEQM | fecha=2025-12-28 | hora=00:33
    id=906724 | destino=LATI | fecha=2025-12-28 | hora=00:33
    id=906772 | destino=LATI | fecha=2025-12-28 | hora=00:31
    id=906737 | destino=SLLP | fecha=2025-12-28 | hora=00:33
    id=906740 | destino=EKCH | fecha=2025-12-28 | hora=00:33
    id=906735 | destino=OJAI | fecha=2025-12-28 | hora=00:34
